First_Author,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,4,0,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,100,1,NA,0.099,dm,NA,NA,22.43,NA,NA,43.18,5.014,0.379,10,293.8,29.2,NA,dm,Donghu Lake,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,4,14,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,46.09665428,1,NA,0.099,dm,NA,NA,22.43,NA,NA,NA,2.84,0.136,NA,NA,46,NA,dm,Donghu Lake,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,4,28,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,30.48327138,1,NA,0.099,dm,NA,NA,22.43,NA,NA,NA,2.212,0.139,NA,NA,35.1,NA,dm,Donghu Lake,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,4,42,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,6.319702602,1,NA,0.099,dm,NA,NA,22.43,NA,NA,NA,1.106,0.069,NA,NA,35.6,NA,dm,Donghu Lake,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,4,56,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,1.115241636,1,NA,0.099,dm,NA,NA,22.43,NA,NA,NA,0.855,0.054,NA,NA,34.9,NA,dm,Donghu Lake,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,0,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,100,1,NA,0.006,dm,NA,NA,30.92,NA,NA,40.43,1.69,0.071,27.9,1468.4,52.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,14,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,82.27004834,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.505,0.046,NA,NA,72.5,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,28,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,82.72432289,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.465,0.047,NA,NA,68.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,42,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,76.73928879,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.353,0.044,NA,NA,68.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,56,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,70.75425469,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.319,0.04,NA,NA,72.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,5,70,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,62.87530627,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.196,0.036,NA,NA,73.2,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,0,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,100,1,NA,0.015,dm,NA,NA,30.92,NA,NA,40.43,1.69,0.071,27.9,1468.4,52.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,14,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,81.88861665,1,NA,0.015,dm,NA,NA,30.92,NA,NA,NA,1.375,0.049,NA,NA,61.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,28,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,59.61856831,1,NA,0.015,dm,NA,NA,30.92,NA,NA,NA,1.029,0.034,NA,NA,66.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,42,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,51.73829548,1,NA,0.015,dm,NA,NA,30.92,NA,NA,NA,0.973,0.029,NA,NA,73.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,56,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,42.3428912,1,NA,0.015,dm,NA,NA,30.92,NA,NA,NA,0.809,0.023,NA,NA,79.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,6,70,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,35.60426462,1,NA,0.015,dm,NA,NA,30.92,NA,NA,NA,0.728,0.018,NA,NA,88,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,0,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,100,1,NA,0.006,dm,NA,NA,30.92,NA,NA,40.43,1.69,0.071,27.9,1468.4,52.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,14,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,84.5414211,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.411,0.043,NA,NA,71.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,28,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,79.31527713,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.377,0.041,NA,NA,73.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,42,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,73.71035031,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.317,0.04,NA,NA,73.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,56,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,68.48155751,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.204,0.038,NA,NA,70,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,7,70,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,60.22382624,1,NA,0.006,dm,NA,NA,30.92,NA,NA,NA,1.139,0.034,NA,NA,73.1,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,0,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,100,1,NA,0.016,dm,NA,NA,30.92,NA,NA,40.43,1.69,0.071,27.9,1468.4,52.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,14,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,80.75359248,1,NA,0.016,dm,NA,NA,30.92,NA,NA,NA,1.302,0.048,NA,NA,60.2,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,28,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,55.45195682,1,NA,0.016,dm,NA,NA,30.92,NA,NA,NA,0.966,0.03,NA,NA,71.8,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,42,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,46.81411827,1,NA,0.016,dm,NA,NA,30.92,NA,NA,NA,0.875,0.027,NA,NA,71.6,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,56,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,41.58797431,1,NA,0.016,dm,NA,NA,30.92,NA,NA,NA,0.861,0.025,NA,NA,76.5,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,senesced,Eichhornia crassipes,8,70,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,30.678763,1,NA,0.016,dm,NA,NA,30.92,NA,NA,NA,0.624,0.015,NA,NA,91.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,0,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,100,1,NA,0.019,dm,NA,NA,24.78,NA,NA,45.13,3.872,0.257,13.6,452.8,33.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,14,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,61.68621478,1,NA,0.019,dm,NA,NA,24.78,NA,NA,NA,2.297,0.11,NA,NA,46.1,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,28,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,54.17974105,1,NA,0.019,dm,NA,NA,24.78,NA,NA,NA,2.186,0.101,NA,NA,48,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,42,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,44.1355674,1,NA,0.019,dm,NA,NA,24.78,NA,NA,NA,2.151,0.099,NA,NA,47.8,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,56,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,34.93678599,1,NA,0.019,dm,NA,NA,24.78,NA,NA,NA,1.834,0.1,NA,NA,40.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,9,70,2002,6,3,27,NA,NA,NA,101,NA,500,500,1000,NA,22.36252856,1,NA,0.019,dm,NA,NA,24.78,NA,NA,NA,1.499,0.08,NA,NA,41.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,10,0,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,100,1,NA,0.072,dm,NA,NA,24.78,NA,NA,45.13,3.872,0.257,13.6,452.8,33.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,10,14,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,65.90403656,1,NA,0.072,dm,NA,NA,24.78,NA,NA,NA,2.653,0.114,NA,NA,51.2,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,10,28,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,44.05178979,1,NA,0.072,dm,NA,NA,24.78,NA,NA,NA,1.952,0.112,NA,NA,38.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,10,42,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,15.44402133,1,NA,0.072,dm,NA,NA,24.78,NA,NA,NA,1.157,0.067,NA,NA,38.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,10,56,2002,6,3,27,NA,NA,NA,999,NA,500,500,1000,NA,0.339680122,1,NA,0.072,dm,NA,NA,24.78,NA,NA,NA,0.577,0.036,NA,NA,35.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,0,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,100,1,NA,0.026,dm,NA,NA,24.78,NA,NA,45.13,3.872,0.257,13.6,452.8,33.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,14,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,70.96725057,1,NA,0.026,dm,NA,NA,24.78,NA,NA,NA,2.465,0.117,NA,NA,46.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,28,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,57.55369383,1,NA,0.026,dm,NA,NA,24.78,NA,NA,NA,2.289,0.11,NA,NA,45.9,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
