First_Author,cohort_id,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes,Mass_prop,log_mass_rem
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,0,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,100,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,151.1429756,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,1,4.605170185988092
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,7,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,95.88353414,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,0.9588353413999999,4.563134268920244
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,15,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,91.86746988,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,115.4448463,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,0.9186746988,4.52034699368426
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,56,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,84.3373494,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,0.843373494,4.434824820269424
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,126,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,43.17269076,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,68.16170003,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,0.43172690760000004,3.765208137020404
Quinn,382,"Influences of leaf toughness and nitrogen content on in-stream processing and nutrient uptake by litter in a Waikato, New Zealand, pasture stream and streamside channels",2000,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2000.9516931,stream,16,0.15,NA,tied_to_tile,NA,mesocosm,Temperate forest,NA,pasture,shade,leaves,senesced,Knightia excelsa,10,226,1995,5,22,14.5,7.2,NA,NA,13.3,NA,553.1,14.4,567.5,NA,54.7188755,3.4,NA,0.0028,dm,NA,NA,NA,NA,NA,NA,NA,NA,62.57867538,NA,NA,NA,NA,"AgResearch's Whatawhata Research Centre, Mangaotama stream, Hamilton, New Zealand,",NA,-37.759,175.109,6,NA,n,y,y,ea,ea,NA,molar,NA,0.5471887550000001,4.00220872303004
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,0,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,100,9,NA,0.0078,dm,NA,6.885813149,NA,NA,NA,NA,1.179856115,0.013058152,NA,NA,199.7332695,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,"phenolics estimated with the Folin assay; sporulation data available; the text said ""Nitrate levels varied between 138 and 219"" so I used and average of these two values for nitrate (179)",1,4.605170185988092
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,7,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,88.583878,9,NA,0.0078,dm,NA,4.740484429,NA,NA,NA,NA,1.136690647,0.012376687,NA,NA,203.0209864,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.8858387799999999,4.483949877170981
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,14,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,74.1503268,9,NA,0.0078,dm,NA,3.979238754,NA,NA,NA,NA,1.1558753,0.012214434,NA,NA,209.189896,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.741503268,4.3060944758567645
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,28,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,69.52069717,9,NA,0.0078,dm,NA,3.771626298,NA,NA,NA,NA,1.194244604,0.011630322,NA,NA,226.9889011,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.6952069717,4.241624509244023
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,56,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,65.708061,9,NA,0.0078,dm,NA,3.564013841,NA,NA,NA,NA,1.462829736,0.011143562,NA,NA,290.1835736,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.65708061,4.185221612028191
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,84,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,52.63616558,9,NA,0.0078,dm,NA,3.494809689,NA,NA,NA,NA,1.697841727,0.010397196,NA,NA,360.9807399,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.5263616557999999,3.9634034420387025
Raviraja,383,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,1,112,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,35.47930283,9,NA,0.0078,dm,NA,3.39100346,NA,NA,NA,NA,1.793764988,0.009358775,NA,NA,423.6913741,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.35479302830000004,3.5689495075865403
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,0,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,100,9,NA,0.009,dm,NA,6.909722222,NA,NA,NA,NA,1.169154229,0.013033854,NA,NA,198.29055,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,1,4.605170185988092
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,7,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,86.40522876,9,NA,0.009,dm,NA,4.444444444,NA,NA,NA,NA,1.139303483,0.01280599,NA,NA,196.6660299,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.8640522876,4.459048192034422
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,14,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,76.05664488,9,NA,0.009,dm,NA,3.819444444,NA,NA,NA,NA,1.144278607,0.011308594,NA,NA,223.6795323,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7605664487999999,4.331478390036245
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,28,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,64.34640523,9,NA,0.009,dm,NA,3.715277778,NA,NA,NA,NA,1.23880597,0.010983073,NA,NA,249.3345675,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.6434640523,4.16428106970009
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,56,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,57.81045752,9,NA,0.009,dm,NA,3.4375,NA,NA,NA,NA,1.44278607,0.010201823,NA,NA,312.6275375,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.5781045752,4.057169685264763
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,84,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,48.2788671,9,NA,0.009,dm,NA,3.506944444,NA,NA,NA,NA,1.701492537,0.009550781,NA,NA,393.8167833,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.482788671,3.876993930751036
Raviraja,384,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Ficus benghalensis,2,112,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,30.8496732,9,NA,0.009,dm,NA,3.333333333,NA,NA,NA,NA,1.915422886,0.008020833,NA,NA,527.8958526,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.308496732,3.42912615710242
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,0,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,100,9,NA,0.0068,dm,NA,7.543252595,NA,NA,NA,NA,1.127364775,0.011403167,NA,NA,218.5455859,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,1,4.605170185988092
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,7,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,88.25953163,9,NA,0.0068,dm,NA,6.020761246,NA,NA,NA,NA,1.127364775,0.010689252,NA,NA,233.1418303,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.8825953163,4.480281697119866
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,14,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,74.15115005,9,NA,0.0068,dm,NA,5.328719723,NA,NA,NA,NA,1.127364775,0.010689252,NA,NA,233.1418303,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7415115005,4.3061055782411435
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,28,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,70.0203411,9,NA,0.0068,dm,NA,4.394463668,NA,NA,NA,NA,1.160671463,0.010299844,NA,NA,249.1045842,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7002034109999999,4.2487857869799495
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,56,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,65.3783967,9,NA,0.0068,dm,NA,4.117647059,NA,NA,NA,NA,1.470423661,0.009910436,NA,NA,327.984096,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.653783967,4.180191878205532
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,84,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,53.50753664,9,NA,0.0068,dm,NA,4.048442907,NA,NA,NA,NA,1.590327738,0.009293873,NA,NA,378.2622101,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.5350753664,3.979822515756165
Raviraja,385,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,3,112,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,35.60997236,9,NA,0.0068,dm,NA,3.460207612,NA,NA,NA,NA,1.730215827,0.009358775,NA,NA,408.6809177,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.35609972360000003,3.572625721102921
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,0,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,100,9,NA,0.0081,dm,NA,7.5,NA,NA,NA,NA,1.124378109,0.011373698,NA,NA,218.531357,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,1,4.605170185988092
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,7,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,86.65571376,9,NA,0.0081,dm,NA,5.555555556,NA,NA,NA,NA,1.116086235,0.011471354,NA,NA,215.0731192,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.8665571376,4.461942954668524
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,14,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,75.35075366,9,NA,0.0081,dm,NA,5.104166667,NA,NA,NA,NA,1.120232172,0.01124349,NA,NA,220.2469938,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7535075365999999,4.322153927145908
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,28,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,64.79684974,9,NA,0.0081,dm,NA,4.201388889,NA,NA,NA,NA,1.182421227,0.010755208,NA,NA,243.0280826,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.6479684974,4.1712569870530185
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,56,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,56.9472696,9,NA,0.0081,dm,NA,3.541666667,NA,NA,NA,NA,1.335820896,0.009290365,NA,NA,317.8473137,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.569472696,4.0421257449334895
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,84,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,47.88504668,9,NA,0.0081,dm,NA,3.4375,NA,NA,NA,NA,1.410447761,0.008639323,NA,NA,360.8945874,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.47885046680000004,3.868803277808651
Raviraja,386,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Anacardium occidentale,4,112,1994,11,5,25.4,7.2,135,NA,31,NA,179,NA,NA,NA,29.9874824,9,NA,0.0081,dm,NA,3.055555556,NA,NA,NA,NA,1.717247098,0.008541667,NA,NA,444.4196385,NA,dm,"Sampaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.299874824,3.4007800412544276
Raviraja,387,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Acacia auriculiformis,5,0,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,100,9,NA,0.0081,dm,NA,9.896193772,NA,NA,NA,NA,1.026378897,0.009650831,NA,NA,235.0964576,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,1,4.605170185988092
Raviraja,387,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Acacia auriculiformis,5,7,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,86.88233164,9,NA,0.0081,dm,NA,8.685121107,NA,NA,NA,NA,1.011990408,0.009553479,NA,NA,234.1628126,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.8688233164,4.464554693302486
Raviraja,387,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Acacia auriculiformis,5,14,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,71.23243516,9,NA,0.0081,dm,NA,7.889273356,NA,NA,NA,NA,0.964028777,0.009456127,NA,NA,225.3615319,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7123243516,4.265948264686531
Raviraja,387,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Acacia auriculiformis,5,28,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,71.15013715,9,NA,0.0081,dm,NA,7.716262976,NA,NA,NA,NA,0.988009592,0.009326324,NA,NA,234.1821197,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.7115013715,4.264792252151713
Raviraja,387,Breakdown of Introduced and Native Leaves in Two Indian Streams,1996,Internationale Revue Der Gesamten Hydrobiologie,10.1002/iroh.19960810406,stream,NA,NA,NA,litter_bag,1,field,NA,NA,NA,NA,leaves,senesced,Acacia auriculiformis,5,56,1994,9,1,28.4,6.6,108,NA,19,NA,179,NA,NA,NA,59.5580637,9,NA,0.0081,dm,NA,6.15916955,NA,NA,NA,NA,1.151079137,0.009066719,NA,NA,280.6455215,NA,dm,"Konaje river, Western Ghat forest, Karnataka, India",NA,NA,NA,5,NA,n,y,n,NA,H2SO4 and HClO4 digestion,H2SO4 and HClO4 digestion,molar,NA,0.595580637,4.086951697213469
